index,page_name,likes_at_posting,followers_at_posting,type,likes,comments,shares,post_views,entities_identified,post_sponsored,post_age,page_age,positive_reactions,negative_reactions,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
5160,GoFundMe,1569704,1621823,link,35,15,12,47,"ORG,PERSON",0,1169,4545,12,0,3.961159908532885e-05,6.348956924082306e-05,0.17035743594169617,9.319126582173836e-05,0.08980404585599899,0.6838779449462891,4.6119676824373263e-05,4.224686761575422e-05,2.652346652471784e-05,7.402808323725729e-05,1.167147275679132e-05
5161,Kickstarter,1577933,1555397,link,12,2,2,13,"ORG,PERCENT,PERSON,DATE",0,1169,4839,0,1,6.044808346174455e-05,0.3071621358394623,0.12292280048131943,7.336506208064557e-05,6.86395599398688e-05,0.04368578642606735,0.14540044963359833,0.09784021228551865,0.0521097294986248,0.13080273568630219,0.09153501689434052
5162,GoFundMe,1569445,1621352,link,58,16,17,83,"CARDINAL,ORG,ORDINAL,FAC,MONEY",0,1170,4545,24,1,5.323725523295886e-05,1.5696859194358544e-05,3.383570818725395e-05,4.8060131548259594e-05,0.09625662118196487,0.42205122113227844,0.22104284167289734,8.534706508181244e-05,0.21166852116584778,8.655820201982156e-05,5.480227775677924e-05
5163,GoFundMe,1569445,1621352,link,26,27,25,77,"CARDINAL,ORG,QUANTITY,PERSON,GPE",0,1170,4545,3,48,3.441621658585158e-05,3.2408904452040096e-05,7.966770545113675e-05,0.05400924012064934,0.14239926636219025,0.4741068184375763,9.09910438437472e-05,6.539851096715895e-05,1.7364471108033313e-05,5.09169472597556e-05,0.29915717244148254
5164,GoFundMe,1569445,1621352,link,73,133,60,157,"ORG,MONEY,DATE",0,1170,4545,10,74,0.09191495180130005,7.119102098514032e-05,0.06778820604085922,0.6354079246520996,7.087260984947906e-05,8.811216593000335e-05,0.05584341660141945,0.0674363374710083,5.7409863750445787e-05,0.06091311201453209,2.877735893366454e-05
5165,Kickstarter,1577955,1555414,link,22,32,3,43,"ORG,PERSON,GPE",0,1170,4839,20,1,1.2829717762539286e-05,5.4856450003782214e-05,0.2259385734796524,8.495065757415804e-05,0.6329684257507324,3.853446401774219e-05,3.188877915292342e-05,9.354702255192081e-05,0.11198925971984863,2.348747833318941e-05,2.5360984900372834e-05
5166,GoFundMe,1569445,1621352,link,35,16,25,70,"ORG,PERSON,DATE",0,1170,4545,11,24,5.747130513647939e-05,0.04897312819957733,4.956197332457185e-05,0.14193014800548553,0.05934185907244682,0.48020580410957336,3.5793274266017274e-05,0.14514172077178955,3.909266874434266e-05,0.10690338164567947,9.851176196261119e-05
5167,Kickstarter,1577955,1555414,link,8,0,0,9,"ORG,PERSON,DATE,GPE",0,1170,4839,1,0,8.898082265363628e-05,8.536684997968789e-05,0.245871901512146,0.06710324436426163,0.6506261229515076,3.198916998351111e-05,6.0392479339685796e-05,5.090476362518574e-05,3.0458130679406422e-05,6.931159578423183e-05,3.259987954131042e-05
5168,GoFundMe,1569445,1621352,link,46,10,23,82,"CARDINAL,PERSON,DATE",0,1170,4545,13,23,6.019306528333963e-05,6.60537831003214e-05,7.00266462350734e-05,0.23866446316242218,1.3154966605685538e-05,0.5866984724998474,0.040022462606430054,3.052239303619191e-05,9.818236533038236e-05,0.11101606488227844,1.3832606213361843e-05
5169,Indiegogo,555579,553493,photo,30,9,2,31,PRODUCT,0,1170,5303,1,0,3.02104333245994e-05,0.2229805886745453,0.13886317610740662,8.657427569911701e-05,9.312956871298146e-05,0.1314159780740738,0.16589827835559845,7.22625315706492e-05,4.382366235885445e-05,4.4510797976547937e-05,0.31809934973716736
5170,Indiegogo,555531,553434,photo,31,6,2,37,"DATE,PRODUCT",0,1171,5303,6,0,0.15530279278755188,0.44185641407966614,0.01299789547920227,0.012999718077480793,0.1559167504310608,0.012998031452298164,0.01299789547920227,0.012999733909964561,0.01299789547920227,0.15593495965003967,0.01299789547920227
5171,Indiegogo,555531,553434,link,17,5,7,18,"CARDINAL,DATE,ORG",0,1171,5303,1,0,7.517348873657016e-05,5.98892519208324e-05,8.092988598576381e-05,0.20087136328220367,9.544791833499363e-05,5.347265793158092e-05,6.877079791731658e-05,5.11405810931863e-05,0.505123496055603,0.1909160166978836,0.06772158294916153
5172,Kickstarter,1577904,1555354,link,12,0,0,12,"CARDINAL,WORK_OF_ART",0,1171,4839,0,0,0.23599185049533844,1.4814340977659354e-05,0.09899337589740753,8.70966719474211e-05,0.14366160333156586,9.982341835201402e-05,9.308096080460874e-05,0.37396883964538574,5.8356253350853394e-05,0.11527663469314575,3.637611731779089e-05
5173,GoFundMe,1568775,1620663,link,68,33,11,90,"TIME,GPE",0,1171,4545,22,0,0.05470697954297066,4.773127570145299e-05,5.545948533636277e-05,6.814331820168289e-05,0.441211074590683,0.30067873001098633,7.210232456216491e-05,6.61342442405518e-05,0.11834629625082016,4.495285413918358e-05,0.06405944377183914
5174,Kickstarter,1577904,1555354,link,1,1,0,1,"ORG,PERSON,CARDINAL",0,1171,4839,0,0,0.309133380651474,0.10905907303094864,8.490214397210175e-05,0.22784541547298431,3.057741252508369e-05,4.822720839162007e-05,0.29028886556625366,7.577592601497152e-05,5.489623334698447e-05,1.3349918108335028e-05,9.815576237693254e-05
5175,GoFundMe,1568775,1620663,link,32,7,3,40,"ORG,CARDINAL,EVENT,TIME,DATE,GPE",0,1171,4545,8,0,0.2176673412322998,8.204296231888938e-05,5.964577840870498e-05,4.254042503981547e-05,0.23539602756500244,0.387197881937027,8.089945603430633e-05,1.6173644646142344e-05,0.07929813116788864,4.216851888178221e-05,0.06607822328805923
5176,Indiegogo,555531,553434,photo,21,9,5,28,"PERCENT,PRODUCT",0,1171,5303,7,0,2.103112459392125e-05,7.036138627747134e-05,2.5394145912403343e-05,6.596027047904984e-05,7.725234047849155e-05,1.7951019475258623e-05,0.189562126994133,9.17003371889031e-05,0.7673560976982117,1.5140008354923626e-05,5.8733631471915504e-05
5177,GoFundMe,1568775,1620663,link,25,13,12,54,CARDINAL,0,1171,4545,11,18,0.3883346915245056,0.01299422699958086,0.01299422699958086,0.012995014898478985,0.012994365766644478,0.18489842116832733,0.012994314543902874,0.15575702488422394,0.18004925549030304,0.01299422699958086,0.01299422699958086
5178,GoFundMe,1568586,1620234,link,105,50,11,139,"ORG,DATE,LOC,MONEY,PERSON,GPE",0,1172,4545,32,2,0.27010804414749146,1.0663707386272445e-05,5.143648116384741e-05,0.157722607254982,0.37995460629463196,0.16452853381633759,3.182606451259271e-05,9.936360852957965e-05,5.529998620358514e-05,3.362918755436963e-05,2.9545568203739582e-05
5179,GoFundMe,1568586,1620234,link,69,43,25,126,"DATE,FAC,WORK_OF_ART,TIME,PERSON,GPE",0,1172,4545,55,2,8.577562756585619e-05,6.229261446554993e-05,6.228352376925952e-05,0.11320895701646805,9.067232723508498e-05,0.11601010710000992,6.0125904307768e-05,0.3548494279384613,0.3904605805873871,2.736163371735951e-05,7.298373361429117e-05
5180,Indiegogo,555484,553383,photo,28,13,2,32,"ORG,QUANTITY,PRODUCT",0,1172,5303,4,0,6.106829302955053e-05,0.3462424874305725,1.3513718344407156e-05,0.18295422196388245,0.06054724007844925,0.20404769480228424,0.18138179183006287,9.71462731697594e-05,4.676304088941799e-05,3.3090751740013375e-05,3.152058093719395e-05
5181,GoFundMe,1568586,1620234,link,43,24,8,49,"ORG,CARDINAL,EVENT,DATE,GPE",0,1172,4545,5,1,3.556557776043601e-05,0.1214885339140892,3.461937008784073e-05,9.468886008942551e-05,0.19134476780891418,0.23654164373874664,0.11566296219825745,5.192770427773005e-05,2.9532783550846955e-05,0.30622971057891846,9.153414558664034e-05
5182,Kickstarter,1577844,1555285,link,9,0,3,10,"CARDINAL,PERSON,WORK_OF_ART,DATE,GPE",0,1172,4839,1,0,9.89155069851819e-05,2.6689435156030772e-05,0.4150656461715698,0.13287736475467682,3.589350511901597e-05,6.290142247770018e-05,1.5364321068324526e-05,3.100617148136759e-05,0.22590972483158112,0.2006702870130539,1.2892515255408027e-05
5183,Indiegogo,555410,553303,photo,18,6,1,18,"NORP,PRODUCT",0,1173,5303,0,0,1.6361626640727943e-05,5.6683575731862364e-05,0.35753944516181946,0.20444311201572418,3.2076191922079055e-05,3.9772775007312494e-05,0.09798868745565414,0.13042552769184113,2.696993109167577e-05,2.910804379741072e-05,0.17927750945091248
5184,Indiegogo,555361,553247,photo,25,9,4,27,CARDINAL,0,1174,5303,2,0,8.62091226970096e-05,0.534875214099884,7.896380213723083e-05,7.608415805401894e-05,2.633512967046905e-05,2.7033246646373e-05,5.541981877545021e-05,4.77250966673271e-05,0.2725242078304291,0.14408262073993683,2.557700623284401e-05
5185,Kickstarter,1577754,1555187,link,18,1,1,20,"ORG,CARDINAL,NORP,PERSON,WORK_OF_ART,DATE,GPE",0,1174,4839,2,0,7.18665759390031e-05,9.54839100775273e-05,0.49737054109573364,5.6566320554874955e-05,1.7765457053619537e-05,0.1346065253019333,2.8857856513593433e-05,6.70044427202363e-05,0.15805873274803162,0.138250470161438,0.054106712341308594
5186,GoFundMe,1568166,1619578,video,106,54,28,234569,"FAC,MONEY,PERSON",0,1174,4545,23,92,9.41705775565447e-05,4.267724451557411e-05,2.4895828371653185e-05,0.07246726006269455,0.3315640687942505,0.24500884115695953,4.015462901908254e-05,6.174328017132823e-05,8.889817481388359e-05,1.8030318027638067e-05,0.30849358439445496
5187,Indiegogo,555361,553247,link,11,2,0,11,"ORG,CARDINAL,DATE,LOC,TIME,PERSON,GPE",0,1175,5303,0,0,0.11718537658452988,0.04346955567598343,0.07044606655836105,0.03278639540076256,0.11753325164318085,0.021794699132442474,0.0981568694114685,7.516375068219553e-05,0.34620100259780884,0.06594081968069077,0.0858117938041687
5188,GoFundMe,1567914,1619315,link,30,29,48,148,"CARDINAL,PERSON,DATE",0,1175,4545,5,113,7.981416671563367e-05,2.6562100095131125e-05,1.1690205514852862e-05,0.2370423525571823,4.0585576712971566e-05,0.5709651112556458,0.034794725477695465,4.376705598779045e-05,7.125122177010437e-05,0.13664378225803375,9.816278943833836e-05
5189,Kickstarter,1577734,1555162,video,4,2,0,4834,ORG,0,1175,4839,0,1,8.273819207595614e-05,4.740126070990853e-05,0.21139463782310486,8.63815184365559e-05,0.1178438737988472,2.0454777376180562e-05,8.306697809324033e-05,0.3677808940410614,5.301059922892886e-05,5.3918807880808456e-05,0.24511268734931946
5190,GoFundMe,1567914,1619315,link,45,185,95,404,"CARDINAL,PERCENT,PERSON,ORDINAL,DATE,GPE",0,1175,4545,67,292,0.07077446579933167,0.04210815578699112,4.564489328833145e-05,7.05309337253765e-05,0.1373995691537857,0.5776867866516113,0.07616385072469711,2.1381921904121623e-05,6.001286176224374e-05,0.07900423556566238,3.6986177913708344e-05
5192,Indiegogo,555296,553171,photo,20,2,3,22,"CARDINAL,PRODUCT",0,1175,5303,2,0,4.276802251299672e-05,0.5286462306976318,0.06817761063575745,0.1137097179889679,0.1590939611196518,8.94559525192267e-05,4.3962458256764976e-05,5.0436758981701363e-05,1.9125634306968472e-05,2.07211027163587e-05,0.09826579689979553
5193,GoFundMe,1567914,1619315,link,98,34,18,145,"CARDINAL,DATE,MONEY,PERSON,GPE",0,1175,4545,43,4,8.641406913295183e-05,9.264833689720531e-05,7.348670027102181e-05,1.120484289841221e-05,0.04583641141653061,0.5114132761955261,0.041318025439977646,9.80583601234315e-05,3.943969843844109e-05,0.13850773870944977,0.2447229027748108
5194,Kickstarter,1577734,1555162,link,4,2,1,5,"PERSON,ORDINAL",0,1175,4839,0,1,0.0615394301712513,4.5233763954312055e-05,0.209296315908432,4.1807954758796486e-05,0.31701532006263733,8.035426992063327e-05,0.06383635103702545,7.959543887801351e-05,6.124221260435579e-05,0.31798863410949707,9.137279736397394e-05
5195,Indiegogo,555217,553089,photo,20,3,1,20,"CARDINAL,PRODUCT",0,1176,5303,0,0,9.328481118829539e-05,0.5280537009239197,9.204764918625126e-05,0.12253616750240326,4.8431874582436804e-05,6.420323287918957e-05,7.357448974084538e-05,7.157625583138251e-05,8.134450247358337e-05,0.28326836228370667,6.296451982102587e-05
5196,GoFundMe,1567657,1618845,link,36,20,2,44,"ORG,CARDINAL,EVENT,DATE,GPE",0,1176,4545,8,0,8.172477377200294e-05,0.06765720993280411,3.7175856193060077e-05,8.884607386114575e-05,0.20495429635047913,0.24656905233860016,0.11620407551527023,1.4658212387723817e-05,9.19162953885446e-05,0.3358832001686096,1.5088535714811164e-05
5197,Kickstarter,1577699,1555125,video,6,2,0,3199,"ORG,CARDINAL,PERSON,WORK_OF_ART,DATE",0,1176,4839,0,1,2.5003452563163395e-05,3.873590914479577e-05,0.36706846952438354,1.789285099910648e-05,0.17680002748966217,8.747030858343608e-05,0.3459579050540924,8.413167032317762e-05,7.730626671470658e-05,0.07985351979732513,7.796696259106982e-05
5198,GoFundMe,1567657,1618845,link,44,16,6,55,"ORG,DATE,EVENT",0,1176,4545,10,1,7.202365561655559e-05,4.8193219155421604e-05,9.746446498254059e-05,6.559546644640217e-05,0.3607099652290344,0.30726197361946106,7.782533848966632e-05,0.10557015240192413,4.540331367525502e-05,1.1334760205361792e-05,0.19294187426567078
5199,GoFundMe,1567657,1618845,video,94,43,22,21909,"ORG,PERSON,DATE",0,1176,4545,79,6,5.3411084903496466e-05,6.168832847934096e-05,6.685808093693954e-05,2.9354570300812804e-05,0.3414333462715149,9.352171615143458e-05,0.09911686927080154,1.362065369858907e-05,0.1900816559791565,0.3114902973175049,6.238739026107591e-05
5200,GoFundMe,1567338,1618529,link,127,72,97,389,"CARDINAL,PERSON,DATE,ORG",0,1177,4545,53,209,7.176693467573983e-05,1.2333869524026883e-05,1.577090230811201e-05,4.222592742108511e-05,0.27653416991233826,0.29664868116378784,9.833433626346389e-05,3.2631852141408536e-05,0.10983645915985107,0.04140027239918709,0.25674986839294434
5201,GoFundMe,1567338,1618529,link,40,16,5,56,"ORG,DATE,FAC,PERSON,GPE",0,1177,4545,14,2,6.979983399621989e-05,0.18508310616016388,0.13429386913776398,0.13238176703453064,6.50547792231165e-05,0.2033427506685257,8.571320839203503e-05,5.288877245215906e-05,0.1251785308122635,0.20151613652706146,3.299026634166104e-05
5202,Kickstarter,1577668,1555079,link,11,4,1,12,"CARDINAL,PERSON,ORG",0,1177,4839,1,0,0.16304472088813782,7.542899937162384e-05,1.551403827609623e-05,8.247368295973412e-05,0.09536321461200714,0.1239517331123352,9.4036389346501e-05,4.2007251398508916e-05,2.3561314130795784e-05,0.49543339014053345,0.09739760309457779
5203,GoFundMe,1567338,1618529,link,149,41,14,193,"CARDINAL,PERSON,DATE",0,1177,4545,43,1,0.14020365476608276,1.4218042662323901e-05,3.0954609053513314e-05,0.2839493155479431,8.20314989644535e-05,0.3937130868434906,1.201049336766427e-05,1.7250771157404155e-05,0.10786142945289612,0.052430037409067154,8.531493195137973e-05
5204,Kickstarter,1577668,1555079,link,5,1,0,5,DATE,0,1177,4839,0,0,4.97092755776208e-05,0.23431670665740967,0.18923187255859375,5.0003431666211906e-05,6.017186996834763e-05,1.1414680276628007e-05,0.3435007333755493,0.1931634396314621,9.46339986537801e-05,4.355119824007738e-05,8.15226739589071e-05
5205,Indiegogo,554999,552868,photo,58,5,8,60,"CARDINAL,ORG,DATE,QUANTITY,PRODUCT",0,1178,5303,2,0,0.10547149926424026,0.29263439774513245,0.17107421159744263,5.2540191574213634e-05,2.982333053912331e-05,0.0926181972026825,7.779458771483083e-05,6.459764081651664e-05,1.4430873314764074e-05,3.146673360517215e-05,0.307874470949173
5206,GoFundMe,1566532,1617477,link,52,147,11,147,"CARDINAL,DATE,ORG,EVENT",0,1178,4545,20,3,4.84549133939348e-05,8.00202350973955e-05,6.172251062701753e-05,3.0334481285506956e-05,2.6151122970102147e-05,0.9090818166732788,7.79854421671841e-05,4.041458106246827e-05,9.144973070889401e-05,9.791089232945821e-05,5.0619346891028093e-05
5207,GoFundMe,1566532,1617477,link,37,6,4,70,"PERSON,DATE,ORDINAL",0,1178,4545,23,10,7.980581311476142e-05,9.289791718820805e-05,3.43154518394293e-05,0.09361018985509872,0.09012212604284286,0.09281112998723984,0.4786998927593231,5.518228704718195e-05,0.22292444109916687,2.8335069013739458e-05,4.024501842874988e-05
5208,GoFundMe,1566532,1617477,link,72,7,13,88,"PERCENT,MONEY",0,1178,4545,16,0,0.09596791863441467,3.43175554076059e-05,7.233754768336902e-05,7.630517568850873e-05,4.592125971142649e-05,0.2328086942434311,8.199260736417241e-05,0.12367087602615356,0.5121681690216064,2.6612909593118106e-05,5.293718479231853e-05
5209,Kickstarter,1577650,1555056,link,151,177,33,197,"ORG,ORDINAL,DATE,CARDINAL",0,1178,4839,31,15,7.957090608870152e-05,4.3734859090308235e-05,0.3333814740180969,1.494678384247441e-05,0.6036605834960938,9.261147460683033e-05,9.015893134178474e-05,2.4054476782299402e-05,9.013656028898138e-05,9.64562167582311e-05,6.868624770581743e-05
5210,Kickstarter,1577625,1555019,link,16,24,0,32,CARDINAL,0,1179,4839,13,3,0.09504994004964828,0.11849170923233032,5.799647035705622e-05,4.875000069783792e-05,5.434297906921752e-05,1.7813389360769795e-05,0.16468064486980438,3.0819870964752635e-05,0.10568821430206299,0.17536310851573944,0.3217754065990448
5211,GoFundMe,1566289,1617217,link,34,31,7,36,"ORG,CARDINAL,NORP,MONEY,DATE,GPE",0,1179,4545,2,0,1.1457076972446031e-05,5.711901190972099e-05,9.24103351144739e-05,1.4002242135141289e-05,0.21108956634998322,0.34790730476379395,9.962981545698124e-05,3.015135875448565e-05,0.05283478647470474,0.04413541033864021,0.32452958822250366
5212,Kickstarter,1577625,1555019,link,19,5,2,22,"ORG,GPE",0,1179,4839,3,0,9.718461723054885e-05,3.149072284135254e-05,0.18557417392730713,1.5585495413675125e-05,6.496657324020578e-05,0.2380077838897705,0.16057029366493225,7.831316339022542e-05,0.12692293524742126,0.09181626886129379,0.16209538280963898
5213,Kickstarter,1577625,1555019,link,9,9,0,12,DATE,0,1179,4839,0,3,0.010108508169651031,0.0101090706884861,0.010108010843396187,0.010108343325555325,0.01010802946984768,0.010107950307428837,0.5073044896125793,0.010110266506671906,0.01010924018919468,0.010108653455972672,0.40171748399734497
5214,GoFundMe,1566289,1617217,link,40,35,4,56,"CARDINAL,PERSON,DATE,ORG",0,1179,4545,11,5,7.963487627393523e-05,5.57454120264817e-05,8.462016678188877e-05,0.16006189584732056,3.9436873240625914e-05,0.3306920826435089,0.15727147459983826,0.060714833438396454,6.684828782604626e-05,0.26396340131759644,7.09201456837067e-05
5215,GoFundMe,1566289,1617217,link,76,53,206,206,"PERSON,DATE",0,1179,4545,15,57,5.848429813691887e-05,5.1167124780422336e-05,8.722627639670839e-05,0.3028443157672882,3.63012972582841e-05,0.29073941707611084,0.15468409657478333,2.053476100852065e-05,7.498117754189364e-05,0.14475828409194946,0.07968521863222122
5216,Kickstarter,1577638,1555019,link,10,5,2,10,"CARDINAL,WORK_OF_ART,DATE",0,1180,4839,0,0,0.16277723014354706,8.376481883534638e-05,0.21372239291667938,3.155451186528428e-05,0.3549635112285614,8.348124486109155e-05,0.12628759443759918,9.62870355673339e-05,0.11193246394395828,4.42681101655499e-05,7.842237253251848e-05
5217,Kickstarter,1577638,1555019,link,23,3,5,26,"ORG,PERSON",0,1180,4839,3,0,0.07147099822759628,0.2262696474790573,8.453706319642962e-05,0.3502754271030426,1.1655753245694438e-05,0.15218383073806763,7.373215149402451e-05,1.8690103880601792e-05,8.396031107002562e-05,0.10551625490188599,0.06750841438770294
5218,Kickstarter,1577638,1555013,video,4,5,2,5,WORK_OF_ART,0,1181,4839,0,0,0.15450887382030487,2.6292058114380832e-05,0.10148110240697861,0.09780145436525345,0.4203578531742096,5.481830142563662e-05,0.10933324694633484,9.292647077956043e-05,3.397552357207849e-05,1.971339654386981e-05,0.08400290459394455
5219,Kickstarter,1577638,1555013,link,10,2,1,10,"DATE,PERSON",0,1181,4839,0,0,8.532847086980306e-05,3.4696878189744226e-05,5.994527328341886e-05,3.215165920689535e-05,3.574648466332249e-05,0.12671427428722382,0.05555259808897972,9.760597925832952e-05,0.17750920355319977,0.6098688244819641,8.391510676295603e-05
5220,GoFundMe,1565446,1615907,link,79,81,65,294,"ORG,GPE,PERSON,CARDINAL",0,1182,4545,16,199,0.08305723965167999,5.760754813609531e-05,1.5976524527912774e-05,0.14595076441764832,0.3057960271835327,0.21012549102306366,6.921338889206787e-05,0.06238357350230217,4.3401387674783626e-05,0.17643921077251434,9.891246290370142e-05
5222,GoFundMe,1565446,1615907,link,93,16,21,120,"ORG,DATE,ORDINAL,PERSON,GPE",0,1182,4545,27,0,3.5998577060775036e-05,4.572385635224759e-05,0.04576830938458443,3.561447280458108e-05,1.858054482775496e-05,0.4006054401397705,8.68150960193971e-05,7.645693635927397e-05,0.5232974886894226,1.0379719704867212e-05,8.593444373413358e-05
