pledge_types,start_month,start_day,population,Person,Team,num_projects,num_backed,category_art,category_comics,category_crafts,category_dance,category_design,category_fashion,category_film_Video,category_food,category_games,category_journalism,category_music,category_photography,category_publishing,category_technology,category_theater,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_Other,region_South America,duration_<1 week,duration_1-2 weeks,duration_2 weeks - 1 month,duration_1-2 months,fb_likes,fb_comments,fb_shares,fb_positive_reactions,fb_negative_reactions,success,collection_ratio,num_backers
8,3,1,0.009554161391723662,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,17,9,0,1,1.11530038910506,9.821246597152218
19,4,0,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,0,0,0,0,0.866211428571428,7.400620577371135
16,3,1,0.12191034651530239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,5,6,1,0,1,1.1482500000000007,5.123963979403259
10,3,1,0.10309455704751432,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,1,0,1,1.668173913043482,5.3981627015177525
16,3,1,0.027658603761965956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,1,3,2,0,1,3.650499999999999,5.262690188904886
6,3,1,0.02989280007306166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,13,1,8,2,0,1,1.3118999999999996,5.37989735354046
8,3,0,0.002016992116702158,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,5,0,0,0.12424924924924921,2.1972245773362196
7,1,2,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,14,7,13,4,0,1,3.5947199999999944,7.431299675155903
13,3,0,0.2699315320576504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,1,0,0,1,1.0520666666666654,5.501258210544727
7,2,0,0.3386374714115682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11,0,11,2,0,1,1.0380000000000003,4.394449154672439
24,7,0,0.17798537127286101,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0,2,1,0,1,3.7874399999999877,8.513586695822125
7,3,2,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6,2,0,2,0,1,1.030750000000001,4.605170185988092
28,2,2,0.3663417835041059,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,5,10,3,1,1,4.45325,7.051855622955894
5,3,1,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,8,2,0,2,1,5.462324999999991,7.029087564149662
7,3,0,0.3663417835041059,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,104,145,15,41,7,1,1.1779044476111895,7.259116128097101
8,3,3,0.009315581830974442,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,3,11,0,2,1,1.634866666666668,5.1298987149230735
34,2,1,0.17798537127286101,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49,11,13,8,1,1,2.041966666666667,6.248042874508429
10,3,2,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,1,1,0,2,0,0.34288000000000046,3.970291913552122
13,3,1,0.02989280007306166,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,154,25,42,18,1,1,1.0320919540229885,6.42648845745769
6,2,1,0.3663417835041059,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1.0646363636363625,6.054439346269371
11,2,1,0.10309455704751432,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,5,0,1,2.8391666666666744,5.641907070938114
10,2,4,0.17798537127286101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,1,1,1,0,1,1.0516901408450714,5.318119993844216
7,3,4,0.3386374714115682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,4,3,0,0,1,1.1353600000000001,6.618738983517219
9,2,1,0.17798537127286101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0,1,1.1653333333333322,4.532599493153256
14,2,0,0.09582993489654948,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,2,3,0,0,1,1.0221874999999987,4.6913478822291435
4,2,3,0.49613063297478843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,2,1,0,0,0,0.3177999999999999,3.784189633918261
16,2,2,0.3386374714115682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,5,2,2,1,1,1.2002000000000022,5.488937726156687
9,1,0,0.02989280007306166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,1,1.0512500000000005,4.418840607796598
1,1,0,0.03872010938451631,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.2677208287895311,3.1780538303479458
11,2,1,0.04175424629270724,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,4,6,3,0,1,8.00560000000001,7.442492722794441
10,2,0,0.033393699698150314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91,5,27,8,0,0,0.5469166666666665,5.723585101952381
14,2,0,0.3663417835041059,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,1,1,0,0,0.8649534883720937,6.244166900663736
13,2,1,0.04175424629270724,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,6,4,3,0,1,3.4510571428571484,6.9411900550683745
20,2,1,0.004807530510198632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13,4,2,0,0,1,6.708346666666684,8.147288258706624
8,2,4,0.1535390772841381,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,1,6,2,0,1,1.0853333333333322,4.04305126783455
17,2,2,0.17798537127286101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,1,3,0,0,1,1.5128000000000006,5.049856007249537
10,1,1,0.10309455704751432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12,3,1,1,0,1,1.0313999999999992,5.802118375377063
13,1,2,0.011840384537911416,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,1,3,1,0,1,1.841351351351352,6.96979066990159
12,1,1,0.07169633966344434,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,4,5,4,0,1,1.1665000046865313,7.946263643580541
12,1,1,0.01975926318529619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,2,1,1.0146600000000003,5.846438775057725
10,2,1,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,14,1,2,2,1,1.1019428571428576,5.746203190540153
8,1,1,0.0115422048990637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,0,1,0,1,2.52045454545454,5.973809611869261
7,1,5,0.07266145761984097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,32,1,6,0,0,1,1.2301799999999992,6.1675164908883415
7,1,3,0.02688425086757328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,1,1,0,0,1,2.934283391516425,3.7612001156935624
5,1,2,0.009398663443602014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,4,2,0,0,1,3.8283333333333385,5.017279836814924
13,1,1,0.12191034651530239,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1,1,0,0,1,1.1504000000000008,5.910796644040527
8,1,1,0.030668676578473344,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,5,1,0,1,1.5012500000000004,4.454347296253507
15,1,1,0.3142524355482294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,4,2,0,1,7.981880007660491,6.61338421837956
7,1,0,0.17798537127286101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,4,0,0,1,1.546461538461538,4.736198448394496
14,1,0,0.005713138012674383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,2,1,1,0,1,1.0377999547414978,5.198497031265826
9,1,4,0.09582993489654948,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43,4,11,9,0,0,0.16489394405164448,4.9344739331306915
12,1,1,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31,27,4,4,7,1,4.1102777777777835,7.177782416195197
4,1,0,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,2,0,1,1.1280000000000008,4.59511985013459
16,1,1,0.05825683573685219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,2,3,3,0,1,1.0467222222222214,5.402677381872279
15,1,1,0.028321060870635295,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,2,0,0,0,1,1.1384137702941226,6.492239835020471
9,1,2,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1.1170000000000004,5.1298987149230735
5,1,3,0.17798537127286101,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37,10,5,2,0,1,3.8581999999999943,6.988413181999592
15,1,4,0.00043360177118884817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16,1,0,1,0,1,2.4745460454800514,4.875197323201151
14,12,2,0.01975926318529619,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,1,1.5186666666666664,3.58351893845611
8,1,3,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25,8,1,1,4,1,1.5163333333333333,4.867534450455582
7,12,4,0.06788807392130473,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,4,3,2,0,1,1.0029348888888894,7.432483807917119
16,12,2,0.008279436713836328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31,2,8,0,0,0,0.120421607378129,3.367295829986474
15,12,2,0.0013766721798979529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,47,2,7,7,0,1,9.1188,6.343880434126331
6,1,1,0.003346611603364436,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,3,4,0,0,1,4.586000000000001,4.060443010546419
9,1,1,0.06250663498989731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26,3,3,3,0,1,3.001820000000007,6.790097235513905
9,1,2,0.10309455704751432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,2,2,2,0,1,7.514350000000004,8.371473537066832
12,12,5,0.03642021855124586,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,1,2,0,1,1.0185600104479562,3.58351893845611
2,12,3,0.37357741223361984,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,1,3,1,0,1,1.116117715617716,5.697093486505405
11,1,3,0.030668676578473344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,3,6,0,0,1,1.0499999999999983,5.389071729816501
3,1,2,0.027658603761965956,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,3,0,0,0,1,3.6553333333333295,5.638354669333745
9,12,2,0.0669992261400387,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,6,0,0,0,1,1.1743999937155116,4.844187086458591
10,12,3,0.010877372749688157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8,5,0,0,0,1,1.6875999999999982,5.135798437050262
6,1,2,0.07003941268021693,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,5,0,0,0,0,0.22133333333333327,2.995732273553991
23,12,2,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15,4,0,0,0,1,1.0959999999999999,5.834810737062605
9,12,5,0.02688425086757328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,4,0,0,0,1,1.0937500418440298,4.04305126783455
11,12,2,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,3,0,0,0,1,1.3031999999999992,5.093750200806762
20,11,1,0.07003941268021693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,5,4,2,1,1,1.0106617647058824,6.20455776256869
4,11,3,0.045885786443420194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37,6,10,5,0,1,1.156947368421055,5.820082930352362
10,12,1,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,1,1.183040000000001,6.152732694704104
7,12,0,0.028332084644479106,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,3,3,0,0,0,0.448833333333334,5.0369526024136295
14,12,2,0.051692895406299434,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,1,0,0,0,1,1.0470733333333309,5.805134968916488
21,12,4,0.09582993489654948,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77,20,8,13,0,0,0.43890292712617823,5.69035945432406
34,12,1,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,0,1,1.0051315789473678,5.648974238161206
14,11,2,0.04175424629270724,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,4,5,1,0,0,0.29212000000000005,4.007333185232471
16,12,1,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28,1,4,0,0,1,1.0091200000000002,5.135798437050262
15,11,0,0.008942073070860883,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,2,2,2,0,1,7.921549999999967,7.635303886259415
23,12,4,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,5,1,2,0,1,1.6555655565556529,5.752572638825633
4,12,1,0.003313674718099479,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,2,0,0,0,1,1.0659999999999992,4.61512051684126
18,11,3,0.030668676578473344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,0,0,1,1.0218833333333304,6.152732694704104
11,12,1,0.5509254659796262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,1,1.0159857193497754,4.0943445622221
6,12,1,0.020784339716501708,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,0,1,0,0,0.2986666666666666,4.204692619390966
11,12,4,0.13248783676676884,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,0,0,0,1,1.0430487804878052,4.48863636973214
12,12,1,0.06272558685575406,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,9,5,1,0,1,4.029400000000003,6.536691597591305
22,11,2,0.10309455704751432,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,1,2,1,0,1,1.829000000000001,6.054439346269371
6,11,2,0.030668676578473344,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,2,5,0,0,1,7.030599999999984,5.572154032177765
11,11,6,0.3663417835041059,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32,30,3,10,0,1,1.1564000000000008,4.574710978503383
10,12,5,0.11650842845931528,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,2,1,0,1,1.1129999999999984,6.882437470997847
15,12,1,0.028332084644479106,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,2,2,0,0,1,1.5341999999999973,5.556828061699537
6,11,3,0.34390136823406403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,1,0,1,0,0,0.19919999999999982,3.4965075614664802
15,11,0,0.06272558685575406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,9,0,0,0,0.7351497576620788,6.236369590203704
6,12,2,0.12191034651530239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18,5,4,3,0,1,4.474199999999995,6.530877627725885
22,10,2,0.0009713916488280943,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,1,4,0,0,0.4158392711131885,4.430816798843313
16,12,5,0.11650842845931528,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,2,7,5,0,1,1.3939000108459727,7.234177179749849
13,10,3,0.004807530510198632,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,5,0,0,0,1,1.0719333333333327,5.541263545158426
11,11,1,0.10309455704751432,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,1,0,0.2229999999999999,2.70805020110221
25,11,5,0.021244201371724957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,3,2,0,0,1,1.7512500000000013,5.627621113690637
55,11,1,0.5509254659796262,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,2,1,2,0,1,1.1453880035075292,5.209486152841421
7,11,0,0.10309455704751432,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,0,3,0,0,1,5.520999999999999,5.236441962829949
7,11,1,0.030668676578473344,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,2,3,2,0,1,1.165719999999997,6.135564891081739
12,11,1,0.10309455704751432,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,7,2,1,1,1.011139999999999,6.054439346269371
14,11,1,0.3386374714115682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23,1,2,1,0,1,1.1001374999999995,4.897839799950911
16,11,3,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,2,2,0,1,1,1.1858888888888874,5.3471075307174685
8,11,1,0.3386374714115682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,71,14,12,3,0,1,2.3227199999999963,4.941642422609304
21,11,5,0.01878522762322912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,0,1,3,0,1,2.7622500000000048,5.8998973535824915
15,10,2,0.17798537127286101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,1,3,0,0,1,1.1282210526315797,6.5337888379333435
5,10,4,0.020834170759242723,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,1,0,0,1,4.639999999999998,5.733341276897746
27,10,3,0.01351707365229772,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,54,15,12,0,2,1,1.0690800000000014,6.483107351457199
10,11,3,8.931049297017096e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,4,0,1,0,0,0.07541384239406089,3.6888794541139363
8,11,2,0.004454680123019937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,1,14,5,0,1,1.2624,5.958424693029782
14,11,3,0.014870398733933065,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,320,40,43,58,2,1,3.055281249999998,8.15248607578024
13,10,1,0.020285446731937315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,116,14,21,13,0,1,2.734046153846149,8.482394685873542
11,11,0,0.3663417835041059,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,7,19,5,0,1,1.8254500000000005,6.111467339502679
14,10,2,0.0001260564057827852,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,115,24,42,22,0,1,5.146850000000001,6.418364935936212
9,10,1,0.3386374714115682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,5,4,2,0,1,4.3047,7.334981878871814
21,10,3,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,34,5,7,8,0,1,1.6363111111111104,5.924255797414532
10,10,1,0.005418005595864771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,2,0,1,0,1,1.140599999999999,6.429719478039138
9,10,1,0.02598800909165586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,43,7,7,3,0,1,3.0512350000000037,6.48768401848461
12,10,2,0.0029459019053517718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,166,14,24,16,0,1,3.677999999999997,5.25227342804663
9,9,3,0.11650842845931528,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35,9,3,4,2,1,1.0549268672480379,5.976350909297934
15,10,1,0.37357741223361984,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,4,3,0,0,1,1.0118191794871776,5.198497031265826
34,10,0,0.12191034651530239,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,2,5,1,0,1,1.307850000000001,5.8916442118257715
24,10,1,0.02688425086757328,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,2,5,6,0,0,0.6423692174664934,5.459585514144159
